Goods Received Note (GRN)
Document Number,GRN-KNOT-20250709-HouseofKoala-REP-2024-001
Generated Date,09/07/2025
Generated Time,15:50:18

Order Information
PO Number,PO-2024-001
Vendor/Brand,House of Koala
Replenishment Number,REP-2024-001

Receipt Information
Inward Date,2025-07-09
Warehouse,WH-MUM-01
Receipt Accuracy,0%

Summary Statistics
Total Ordered Units,0
Total Received Units,1499
Total Shortage Units,0
Total Excess Units,0
Total Not Ordered Units,0
Total QC Passed Units,1499
Total QC Failed Units,0
QC Pass Rate,100%


S.No,Brand SKU,KNOT SKU,Size,Color,Received Qty,QC Status,Passed QC Qty,Failed QC Qty,Status,Remarks,QC Fail Reason
657,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
658,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
659,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
660,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
661,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
662,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
663,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
664,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
665,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
666,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
667,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
668,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
669,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
670,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
671,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
672,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
673,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
674,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
675,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
676,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
677,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
678,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
679,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
680,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
681,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
682,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
683,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
684,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
685,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
686,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
687,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
688,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
689,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
690,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
691,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
692,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
693,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
694,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
695,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
696,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
697,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
698,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
699,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
700,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
701,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
702,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
703,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
704,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
705,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
706,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
707,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
708,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
709,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
710,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
711,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
712,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
713,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
714,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
715,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
716,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
717,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
718,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
719,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
720,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
721,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
722,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
723,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
724,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
725,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
726,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
727,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
728,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
729,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
730,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
731,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
732,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
733,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
734,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
735,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
736,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
737,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
738,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
739,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
740,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
741,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
742,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
743,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
744,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
745,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
746,,,,,3,Passed,3,0,Received,All items received as ordered | QC: Passed (3 passed),
747,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
748,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
749,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
750,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
751,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
752,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
753,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
754,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
755,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
756,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
757,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
758,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
759,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
760,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
761,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
762,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
763,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
764,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
765,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
766,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
767,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
768,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
769,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
770,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
771,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
772,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
773,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
774,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
775,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
776,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
777,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
778,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
779,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
780,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
781,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
782,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
783,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
784,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
785,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
786,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
787,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
788,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
789,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
790,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
791,,,,,3,Passed,3,0,Received,All items received as ordered | QC: Passed (3 passed),
792,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
793,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
794,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
795,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
796,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
797,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
798,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
799,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
800,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
801,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
802,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
803,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
804,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
805,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
806,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
807,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
808,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
809,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
810,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
811,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
812,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
813,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
814,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
815,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
816,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
817,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
818,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
819,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
820,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
821,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
822,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
823,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
824,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
825,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
826,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
827,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
828,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
829,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
830,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
831,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
832,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
833,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
834,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
835,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
836,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
837,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
